"Date";"Medicine Name";"Quantity Sold";"Government Ceiling Price ($)";"Industry Selling Price ($)";"Price per Unit ($)";"Discount (%)";"Taxes (%)";"Demand Level"
"2025-02-02";"Cetrizine";30;0.4;0.35;0.35;7;13;"High"
"2025-02-02";"Loratadine";66;0.45;0.4;0.4;1;15;"Medium"
"2025-02-02";"Fexofenadine";68;0.5;0.47;0.47;7;10;"Medium"
"2025-02-02";"Metformin";28;0.9;0.88;0.88;4;7;"High"
"2025-02-02";"Glimepiride";51;1.1;1.07;1.07;1;14;"Medium"
"2025-02-02";"Sitagliptin";85;1.6;1.48;1.48;4;12;"Low"
"2025-02-02";"Pioglitazone";72;1.2;1.15;1.15;14;14;"Low"
"2025-02-02";"Omeprazole";77;0.7;0.68;0.68;10;15;"Low"
"2025-02-02";"Losartan";36;1.0;0.98;0.98;4;10;"High"
"2025-02-02";"Levothyroxine";93;0.8;0.73;0.73;15;10;"Medium"
"2025-02-03";"Paracetamol";95;0.55;0.5;0.5;1;12;"High"
"2025-02-03";"Ibuprofen";82;0.75;0.75;0.75;13;9;"Low"
"2025-02-03";"Aspirin";79;0.6;0.57;0.57;5;14;"Medium"
"2025-02-03";"Naproxen";93;0.85;0.77;0.77;1;5;"Medium"
"2025-02-03";"Diclofenac";42;0.9;0.82;0.82;6;7;"Low"
"2025-02-03";"Amoxicillin";53;1.3;1.22;1.22;5;7;"Low"
"2025-02-03";"Azithromycin";43;1.5;1.29;1.29;0;6;"High"
"2025-02-03";"Ciprofloxacin";14;1.4;1.36;1.36;3;14;"Low"
"2025-02-03";"Doxycycline";68;1.2;1.17;1.17;3;9;"Low"
"2025-02-03";"Cetrizine";25;0.4;0.36;0.36;11;8;"Low"
"2025-02-03";"Loratadine";77;0.45;0.4;0.4;0;12;"High"
"2025-02-03";"Fexofenadine";97;0.5;0.43;0.43;0;10;"Low"
"2025-02-03";"Metformin";80;0.9;0.89;0.89;15;8;"Low"
"2025-02-03";"Glimepiride";96;1.1;1.08;1.08;9;14;"High"
"2025-02-03";"Sitagliptin";53;1.6;1.47;1.47;11;5;"Medium"
"2025-02-03";"Pioglitazone";17;1.2;1.1;1.1;12;6;"High"
"2025-02-03";"Omeprazole";17;0.7;0.69;0.69;1;7;"Medium"
"2025-02-03";"Losartan";76;1.0;0.91;0.91;8;8;"Low"
"2025-02-03";"Levothyroxine";52;0.8;0.72;0.72;5;9;"Low"
"2025-02-04";"Paracetamol";98;0.55;0.55;0.55;9;5;"Low"
"2025-02-04";"Ibuprofen";58;0.75;0.71;0.71;2;12;"High"
"2025-02-04";"Aspirin";23;0.6;0.59;0.59;11;10;"Medium"
"2025-02-04";"Naproxen";16;0.85;0.74;0.74;12;9;"High"
"2025-02-04";"Diclofenac";100;0.9;0.89;0.89;5;11;"Medium"
"2025-02-04";"Amoxicillin";91;1.3;1.16;1.16;8;8;"High"
"2025-02-04";"Azithromycin";36;1.5;1.46;1.46;10;15;"Low"
"2025-02-04";"Ciprofloxacin";11;1.4;1.2;1.2;7;8;"Low"
"2025-02-04";"Doxycycline";28;1.2;1.1;1.1;10;11;"Low"
"2025-02-04";"Cetrizine";58;0.4;0.38;0.38;13;6;"High"
"2025-02-04";"Loratadine";87;0.45;0.44;0.44;4;9;"Medium"
"2025-02-04";"Fexofenadine";29;0.5;0.47;0.47;15;9;"High"
"2025-02-04";"Metformin";37;0.9;0.83;0.83;12;10;"Medium"
"2025-02-04";"Glimepiride";80;1.1;1.02;1.02;14;6;"Medium"
"2025-02-04";"Sitagliptin";37;1.6;1.48;1.48;8;11;"Low"
"2025-02-04";"Pioglitazone";97;1.2;1.05;1.05;12;12;"Medium"
"2025-02-04";"Omeprazole";16;0.7;0.64;0.64;13;14;"Medium"
"2025-02-04";"Losartan";18;1.0;0.97;0.97;9;7;"Medium"
"2025-02-04";"Levothyroxine";73;0.8;0.73;0.73;11;6;"Low"
"2025-02-05";"Paracetamol";53;0.55;0.54;0.54;5;14;"Medium"
"2025-02-05";"Ibuprofen";83;0.75;0.66;0.66;9;15;"Medium"
"2025-02-05";"Aspirin";25;0.6;0.55;0.55;14;8;"Medium"
"2025-02-05";"Naproxen";75;0.85;0.77;0.77;1;8;"Medium"
"2025-02-05";"Diclofenac";77;0.9;0.86;0.86;14;5;"Low"
"2025-02-05";"Amoxicillin";81;1.3;1.22;1.22;4;6;"Low"
"2025-02-05";"Azithromycin";70;1.5;1.29;1.29;13;11;"Low"
"2025-02-05";"Ciprofloxacin";77;1.4;1.38;1.38;3;11;"Low"
"2025-02-05";"Doxycycline";71;1.2;1.09;1.09;0;13;"Medium"
"2025-02-05";"Cetrizine";78;0.4;0.36;0.36;12;10;"Medium"
"2025-02-05";"Loratadine";81;0.45;0.43;0.43;12;11;"Low"
"2025-02-05";"Fexofenadine";80;0.5;0.49;0.49;12;15;"Low"
"2025-02-05";"Metformin";76;0.9;0.88;0.88;3;9;"High"
"2025-02-05";"Glimepiride";42;1.1;0.99;0.99;12;11;"Low"
"2025-02-05";"Sitagliptin";52;1.6;1.53;1.53;5;12;"High"
"2025-02-05";"Pioglitazone";77;1.2;1.12;1.12;15;11;"High"
"2025-02-05";"Omeprazole";41;0.7;0.6;0.6;13;13;"Medium"
"2025-02-05";"Losartan";59;1.0;0.96;0.96;9;9;"Medium"
"2025-02-05";"Levothyroxine";44;0.8;0.69;0.69;5;9;"Medium"
"2025-02-06";"Paracetamol";41;0.55;0.51;0.51;3;7;"Low"
"2025-02-06";"Ibuprofen";68;0.75;0.65;0.65;3;9;"High"
"2025-02-06";"Aspirin";72;0.6;0.54;0.54;11;10;"High"
"2025-02-06";"Naproxen";56;0.85;0.8;0.8;12;8;"Medium"
"2025-02-06";"Diclofenac";41;0.9;0.79;0.79;4;12;"Low"
"2025-02-06";"Amoxicillin";31;1.3;1.16;1.16;0;9;"Low"
"2025-02-06";"Azithromycin";74;1.5;1.31;1.31;10;8;"Medium"
"2025-02-06";"Ciprofloxacin";82;1.4;1.2;1.2;10;7;"Medium"
"2025-02-06";"Doxycycline";52;1.2;1.13;1.13;2;5;"Low"
"2025-02-06";"Cetrizine";65;0.4;0.38;0.38;8;5;"Medium"
"2025-02-06";"Loratadine";93;0.45;0.43;0.43;15;11;"High"
"2025-02-06";"Fexofenadine";32;0.5;0.5;0.5;15;12;"Low"
"2025-02-06";"Metformin";83;0.9;0.89;0.89;10;6;"High"
"2025-02-06";"Glimepiride";14;1.1;0.99;0.99;15;12;"High"
"2025-02-06";"Sitagliptin";47;1.6;1.54;1.54;1;12;"Medium"
"2025-02-06";"Pioglitazone";81;1.2;1.04;1.04;8;11;"Medium"
"2025-02-06";"Omeprazole";40;0.7;0.6;0.6;13;10;"Low"
"2025-02-06";"Losartan";59;1.0;0.98;0.98;0;12;"Low"
"2025-02-06";"Levothyroxine";77;0.8;0.7;0.7;5;10;"Medium"
"2025-02-07";"Paracetamol";49;0.55;0.51;0.51;3;15;"Medium"
"2025-02-07";"Ibuprofen";100;0.75;0.75;0.75;3;15;"Medium"
"2025-02-07";"Aspirin";83;0.6;0.58;0.58;5;6;"Medium"
"2025-02-07";"Naproxen";36;0.85;0.84;0.84;7;12;"Low"
"2025-02-07";"Diclofenac";28;0.9;0.79;0.79;9;15;"Medium"
"2025-02-07";"Amoxicillin";89;1.3;1.15;1.15;8;10;"High"
"2025-02-07";"Azithromycin";60;1.5;1.38;1.38;15;8;"Medium"
"2025-02-07";"Ciprofloxacin";87;1.4;1.2;1.2;7;7;"Low"
"2025-02-07";"Doxycycline";39;1.2;1.05;1.05;9;11;"Low"
"2025-02-07";"Cetrizine";57;0.4;0.36;0.36;12;8;"High"
"2025-02-07";"Loratadine";10;0.45;0.39;0.39;8;10;"Low"
"2025-02-07";"Fexofenadine";74;0.5;0.48;0.48;1;14;"Medium"
"2025-02-07";"Metformin";61;0.9;0.88;0.88;8;13;"Medium"
"2025-02-07";"Glimepiride";70;1.1;1.0;1.0;15;15;"Medium"
"2025-02-07";"Sitagliptin";64;1.6;1.46;1.46;12;11;"Low"
"2025-02-07";"Pioglitazone";79;1.2;1.08;1.08;0;10;"High"
"2025-02-07";"Omeprazole";90;0.7;0.66;0.66;1;14;"Low"
"2025-02-07";"Losartan";78;1.0;0.88;0.88;4;11;"High"
"2025-02-07";"Levothyroxine";17;0.8;0.69;0.69;1;13;"Low"
"2025-02-08";"Paracetamol";76;0.55;0.51;0.51;13;9;"Medium"
"2025-02-08";"Ibuprofen";33;0.75;0.69;0.69;6;13;"Low"
"2025-02-08";"Aspirin";12;0.6;0.53;0.53;9;13;"Low"
"2025-02-08";"Naproxen";23;0.85;0.76;0.76;4;12;"Medium"
"2025-02-08";"Diclofenac";47;0.9;0.81;0.81;11;15;"Medium"
"2025-02-08";"Amoxicillin";95;1.3;1.26;1.26;3;5;"Medium"
"2025-02-08";"Azithromycin";62;1.5;1.28;1.28;14;15;"High"
"2025-02-08";"Ciprofloxacin";96;1.4;1.34;1.34;9;10;"Medium"
"2025-02-08";"Doxycycline";13;1.2;1.09;1.09;3;7;"Low"
"2025-02-08";"Cetrizine";97;0.4;0.34;0.34;8;15;"Low"
"2025-02-08";"Loratadine";25;0.45;0.41;0.41;15;15;"High"
"2025-02-08";"Fexofenadine";94;0.5;0.47;0.47;12;9;"Low"
"2025-02-08";"Metformin";98;0.9;0.88;0.88;1;7;"Low"
"2025-02-08";"Glimepiride";69;1.1;1.02;1.02;9;7;"Medium"
"2025-02-08";"Sitagliptin";51;1.6;1.56;1.56;7;15;"High"
"2025-02-08";"Pioglitazone";27;1.2;1.06;1.06;9;11;"Low"
"2025-02-08";"Omeprazole";38;0.7;0.6;0.6;5;15;"Medium"
"2025-02-08";"Losartan";46;1.0;0.85;0.85;12;14;"High"
"2025-02-08";"Levothyroxine";88;0.8;0.69;0.69;8;11;"Medium"
