Transaction ID,Date,Medicine Name,Category,Quantity Sold,Government Ceiling Price ($),Industry Selling Price ($),Price per Unit ($),Discount (%),Taxes (%),Demand Level,Supply Chain Issues
2354,2025-01-11,Amoxicillin,Antibiotic,74,1.3,1.27,1.27,7,9,High,Raw Material Shortage
2355,2025-01-11,Azithromycin,Antibiotic,54,1.5,1.46,1.46,10,10,Low,Shipping Delay
2356,2025-01-11,Ciprofloxacin,Antibiotic,37,1.4,1.33,1.33,5,6,Low,Raw Material Shortage
2357,2025-01-11,Doxycycline,Antibiotic,66,1.2,1.05,1.05,9,11,Medium,Shipping Delay
2358,2025-01-11,Cetrizine,Antihistamine,72,0.4,0.4,0.4,6,9,Low,Shipping Delay
2359,2025-01-11,Loratadine,Antihistamine,99,0.45,0.38,0.38,9,10,High,Raw Material Shortage
2360,2025-01-11,Fexofenadine,Antihistamine,20,0.5,0.5,0.5,2,11,Medium,None
2361,2025-01-11,Metformin,Diabetes,25,0.9,0.85,0.85,4,6,Medium,Shipping Delay
2362,2025-01-11,Glimepiride,Diabetes,96,1.1,0.97,0.97,8,6,Low,None
2363,2025-01-11,Sitagliptin,Diabetes,33,1.6,1.36,1.36,11,8,Medium,Raw Material Shortage
2364,2025-01-11,Pioglitazone,Diabetes,42,1.2,1.18,1.18,2,15,Low,None
2365,2025-01-11,Omeprazole,Acid Reflux,88,0.7,0.68,0.68,14,8,Low,Raw Material Shortage
2366,2025-01-11,Losartan,Blood Pressure,26,1,0.96,0.96,14,14,High,Raw Material Shortage
2367,2025-01-11,Levothyroxine,Thyroid,55,0.8,0.75,0.75,1,7,High,Shipping Delay
2368,2025-01-12,Paracetamol,Painkiller,19,0.55,0.51,0.51,8,15,Medium,Raw Material Shortage
2369,2025-01-12,Ibuprofen,Painkiller,12,0.75,0.65,0.65,0,8,Medium,Raw Material Shortage
2370,2025-01-12,Aspirin,Painkiller,63,0.6,0.6,0.6,8,5,High,Raw Material Shortage
2371,2025-01-12,Naproxen,Painkiller,14,0.85,0.76,0.76,7,11,Medium,Shipping Delay
2372,2025-01-12,Diclofenac,Painkiller,61,0.9,0.79,0.79,10,5,Medium,Shipping Delay
2373,2025-01-12,Amoxicillin,Antibiotic,60,1.3,1.22,1.22,8,15,High,Raw Material Shortage
2374,2025-01-12,Azithromycin,Antibiotic,42,1.5,1.31,1.31,7,13,Low,None
2375,2025-01-12,Ciprofloxacin,Antibiotic,84,1.4,1.24,1.24,2,6,Medium,Raw Material Shortage
2376,2025-01-12,Doxycycline,Antibiotic,69,1.2,1.18,1.18,0,10,Medium,Raw Material Shortage
2377,2025-01-12,Cetrizine,Antihistamine,95,0.4,0.37,0.37,6,9,High,Raw Material Shortage
2378,2025-01-12,Loratadine,Antihistamine,88,0.45,0.45,0.45,6,15,Low,Shipping Delay
2379,2025-01-12,Fexofenadine,Antihistamine,100,0.5,0.49,0.49,0,12,Low,Shipping Delay
2380,2025-01-12,Metformin,Diabetes,54,0.9,0.78,0.78,6,8,High,None
2381,2025-01-12,Glimepiride,Diabetes,40,1.1,1.08,1.08,1,8,Low,None
2382,2025-01-12,Sitagliptin,Diabetes,54,1.6,1.51,1.51,0,10,High,Raw Material Shortage
2383,2025-01-12,Pioglitazone,Diabetes,49,1.2,1.15,1.15,7,9,Low,None
2384,2025-01-12,Omeprazole,Acid Reflux,82,0.7,0.64,0.64,6,11,Medium,Raw Material Shortage
2385,2025-01-12,Losartan,Blood Pressure,56,1,0.98,0.98,14,11,High,None
2386,2025-01-12,Levothyroxine,Thyroid,100,0.8,0.7,0.7,14,12,Medium,Raw Material Shortage
2387,2025-01-13,Paracetamol,Painkiller,48,0.55,0.52,0.52,2,5,Medium,Shipping Delay
2388,2025-01-13,Ibuprofen,Painkiller,61,0.75,0.73,0.73,4,9,High,Shipping Delay
2389,2025-01-13,Aspirin,Painkiller,16,0.6,0.51,0.51,13,12,Low,Shipping Delay
2390,2025-01-13,Naproxen,Painkiller,96,0.85,0.74,0.74,3,14,High,None
2391,2025-01-13,Diclofenac,Painkiller,25,0.9,0.87,0.87,9,10,Medium,Shipping Delay
2392,2025-01-13,Amoxicillin,Antibiotic,79,1.3,1.3,1.3,4,11,Low,None
2393,2025-01-13,Azithromycin,Antibiotic,15,1.5,1.46,1.46,4,6,Low,Shipping Delay
2394,2025-01-13,Ciprofloxacin,Antibiotic,10,1.4,1.34,1.34,0,9,High,Raw Material Shortage
2395,2025-01-13,Doxycycline,Antibiotic,27,1.2,1.11,1.11,11,9,Medium,None
2396,2025-01-13,Cetrizine,Antihistamine,99,0.4,0.38,0.38,11,15,Medium,Raw Material Shortage
2397,2025-01-13,Loratadine,Antihistamine,57,0.45,0.45,0.45,12,8,Medium,Raw Material Shortage
2398,2025-01-13,Fexofenadine,Antihistamine,71,0.5,0.5,0.5,5,12,Low,Shipping Delay
2399,2025-01-13,Metformin,Diabetes,83,0.9,0.78,0.78,8,9,Medium,Shipping Delay
2400,2025-01-13,Glimepiride,Diabetes,25,1.1,0.99,0.99,12,5,Low,Shipping Delay
2401,2025-01-13,Sitagliptin,Diabetes,23,1.6,1.49,1.49,3,7,High,Raw Material Shortage
2402,2025-01-13,Pioglitazone,Diabetes,62,1.2,1.13,1.13,3,7,Medium,Raw Material Shortage
2403,2025-01-13,Omeprazole,Acid Reflux,59,0.7,0.63,0.63,3,6,Low,Raw Material Shortage
2404,2025-01-13,Losartan,Blood Pressure,67,1,0.89,0.89,2,8,Low,None
2405,2025-01-13,Levothyroxine,Thyroid,32,0.8,0.77,0.77,3,15,High,Shipping Delay
2406,2025-01-14,Paracetamol,Painkiller,68,0.55,0.52,0.52,5,14,Low,Shipping Delay
2407,2025-01-14,Ibuprofen,Painkiller,75,0.75,0.67,0.67,4,7,Medium,None
2408,2025-01-14,Aspirin,Painkiller,14,0.6,0.6,0.6,14,6,High,None
2409,2025-01-14,Naproxen,Painkiller,36,0.85,0.73,0.73,14,12,Low,Raw Material Shortage
2410,2025-01-14,Diclofenac,Painkiller,95,0.9,0.83,0.83,1,13,High,None
2411,2025-01-14,Amoxicillin,Antibiotic,73,1.3,1.24,1.24,2,9,Low,Shipping Delay
2412,2025-01-14,Azithromycin,Antibiotic,53,1.5,1.37,1.37,15,8,Medium,Raw Material Shortage
2413,2025-01-14,Ciprofloxacin,Antibiotic,67,1.4,1.24,1.24,6,7,Low,Raw Material Shortage
2414,2025-01-14,Doxycycline,Antibiotic,24,1.2,1.06,1.06,3,8,High,Raw Material Shortage
2415,2025-01-14,Cetrizine,Antihistamine,10,0.4,0.36,0.36,10,13,Low,None
2416,2025-01-14,Loratadine,Antihistamine,86,0.45,0.43,0.43,4,8,High,Raw Material Shortage
2417,2025-01-14,Fexofenadine,Antihistamine,47,0.5,0.47,0.47,15,10,Low,None
2418,2025-01-14,Metformin,Diabetes,45,0.9,0.78,0.78,1,7,Low,None
2419,2025-01-14,Glimepiride,Diabetes,34,1.1,1.04,1.04,9,9,Medium,Shipping Delay
2420,2025-01-14,Sitagliptin,Diabetes,34,1.6,1.56,1.56,2,8,High,Raw Material Shortage
2421,2025-01-14,Pioglitazone,Diabetes,62,1.2,1.18,1.18,2,11,High,None
2422,2025-01-14,Omeprazole,Acid Reflux,72,0.7,0.64,0.64,13,10,Medium,None
2423,2025-01-14,Losartan,Blood Pressure,91,1,0.96,0.96,14,5,High,Shipping Delay
2424,2025-01-14,Levothyroxine,Thyroid,35,0.8,0.72,0.72,3,7,Medium,None
2425,2025-01-15,Paracetamol,Painkiller,76,0.55,0.55,0.55,3,13,High,Shipping Delay
2426,2025-01-15,Ibuprofen,Painkiller,58,0.75,0.75,0.75,11,6,High,Shipping Delay
2427,2025-01-15,Aspirin,Painkiller,85,0.6,0.56,0.56,12,10,Low,Raw Material Shortage
2428,2025-01-15,Naproxen,Painkiller,39,0.85,0.78,0.78,9,7,Medium,None
2429,2025-01-15,Diclofenac,Painkiller,16,0.9,0.84,0.84,14,15,High,Shipping Delay
2430,2025-01-15,Amoxicillin,Antibiotic,83,1.3,1.2,1.2,12,11,Medium,Shipping Delay
2431,2025-01-15,Azithromycin,Antibiotic,57,1.5,1.4,1.4,13,9,High,Raw Material Shortage
2432,2025-01-15,Ciprofloxacin,Antibiotic,61,1.4,1.35,1.35,12,5,Medium,Shipping Delay
2433,2025-01-15,Doxycycline,Antibiotic,87,1.2,1.13,1.13,1,11,Medium,Raw Material Shortage
2434,2025-01-15,Cetrizine,Antihistamine,21,0.4,0.34,0.34,5,7,Low,None
2435,2025-01-15,Loratadine,Antihistamine,95,0.45,0.44,0.44,12,14,Medium,None
2436,2025-01-15,Fexofenadine,Antihistamine,91,0.5,0.44,0.44,6,11,Low,Raw Material Shortage
2437,2025-01-15,Metformin,Diabetes,95,0.9,0.87,0.87,6,9,Medium,Raw Material Shortage
2438,2025-01-15,Glimepiride,Diabetes,27,1.1,0.94,0.94,14,13,High,None
2439,2025-01-15,Sitagliptin,Diabetes,97,1.6,1.39,1.39,8,13,Low,Raw Material Shortage
2440,2025-01-15,Pioglitazone,Diabetes,64,1.2,1.06,1.06,6,6,High,None
2441,2025-01-15,Omeprazole,Acid Reflux,31,0.7,0.66,0.66,7,5,Medium,None
2442,2025-01-15,Losartan,Blood Pressure,95,1,0.99,0.99,7,15,Medium,Raw Material Shortage
2443,2025-01-15,Levothyroxine,Thyroid,70,0.8,0.69,0.69,5,10,Low,Shipping Delay
2444,2025-01-16,Paracetamol,Painkiller,17,0.55,0.48,0.48,5,10,High,Raw Material Shortage
2445,2025-01-16,Ibuprofen,Painkiller,85,0.75,0.66,0.66,10,13,Low,Shipping Delay
2446,2025-01-16,Aspirin,Painkiller,25,0.6,0.58,0.58,15,10,Medium,None
2447,2025-01-16,Naproxen,Painkiller,69,0.85,0.83,0.83,4,12,High,None
2448,2025-01-16,Diclofenac,Painkiller,41,0.9,0.83,0.83,2,15,Medium,Shipping Delay
2449,2025-01-16,Amoxicillin,Antibiotic,97,1.3,1.17,1.17,0,5,Medium,Raw Material Shortage
2450,2025-01-16,Azithromycin,Antibiotic,43,1.5,1.42,1.42,7,11,High,Shipping Delay
2451,2025-01-16,Ciprofloxacin,Antibiotic,75,1.4,1.2,1.2,3,7,High,Raw Material Shortage
2452,2025-01-16,Doxycycline,Antibiotic,91,1.2,1.03,1.03,9,9,High,Raw Material Shortage
2453,2025-01-16,Cetrizine,Antihistamine,24,0.4,0.37,0.37,9,13,Low,Shipping Delay
2454,2025-01-16,Loratadine,Antihistamine,24,0.45,0.4,0.4,12,14,High,Raw Material Shortage
2455,2025-01-16,Fexofenadine,Antihistamine,93,0.5,0.49,0.49,8,14,Medium,None
2456,2025-01-16,Metformin,Diabetes,71,0.9,0.87,0.87,4,9,Low,None
2457,2025-01-16,Glimepiride,Diabetes,95,1.1,0.94,0.94,2,11,Medium,Raw Material Shortage
2458,2025-01-16,Sitagliptin,Diabetes,57,1.6,1.45,1.45,1,8,Low,Shipping Delay
2459,2025-01-16,Pioglitazone,Diabetes,32,1.2,1.11,1.11,9,5,High,Shipping Delay
2460,2025-01-16,Omeprazole,Acid Reflux,58,0.7,0.68,0.68,4,6,Medium,Shipping Delay
2461,2025-01-16,Losartan,Blood Pressure,14,1,0.98,0.98,0,12,Low,Raw Material Shortage
2462,2025-01-16,Levothyroxine,Thyroid,82,0.8,0.73,0.73,13,15,Low,None
2463,2025-01-17,Paracetamol,Painkiller,14,0.55,0.5,0.5,6,6,Medium,Shipping Delay
2464,2025-01-17,Ibuprofen,Painkiller,63,0.75,0.72,0.72,2,6,High,Raw Material Shortage
2465,2025-01-17,Aspirin,Painkiller,45,0.6,0.54,0.54,9,11,Medium,Raw Material Shortage
2466,2025-01-17,Naproxen,Painkiller,68,0.85,0.82,0.82,13,15,High,Raw Material Shortage
2467,2025-01-17,Diclofenac,Painkiller,98,0.9,0.79,0.79,7,7,Medium,None
2468,2025-01-17,Amoxicillin,Antibiotic,20,1.3,1.24,1.24,3,9,High,Raw Material Shortage
2469,2025-01-17,Azithromycin,Antibiotic,10,1.5,1.36,1.36,10,15,Low,Shipping Delay
2470,2025-01-17,Ciprofloxacin,Antibiotic,26,1.4,1.27,1.27,6,15,High,Shipping Delay
2471,2025-01-17,Doxycycline,Antibiotic,19,1.2,1.09,1.09,15,7,Low,Raw Material Shortage
2472,2025-01-17,Cetrizine,Antihistamine,67,0.4,0.34,0.34,2,8,Low,Raw Material Shortage
2473,2025-01-17,Loratadine,Antihistamine,27,0.45,0.41,0.41,3,14,High,None
2474,2025-01-17,Fexofenadine,Antihistamine,46,0.5,0.5,0.5,15,10,Medium,None
2475,2025-01-17,Metformin,Diabetes,53,0.9,0.89,0.89,0,8,Medium,Shipping Delay
2476,2025-01-17,Glimepiride,Diabetes,35,1.1,1.08,1.08,3,12,Low,Raw Material Shortage
2477,2025-01-17,Sitagliptin,Diabetes,80,1.6,1.4,1.4,11,11,Low,Raw Material Shortage
2478,2025-01-17,Pioglitazone,Diabetes,40,1.2,1.13,1.13,14,7,Low,Raw Material Shortage
2479,2025-01-17,Omeprazole,Acid Reflux,73,0.7,0.6,0.6,8,7,High,Shipping Delay
2480,2025-01-17,Losartan,Blood Pressure,95,1,0.91,0.91,8,6,Low,Shipping Delay
2481,2025-01-17,Levothyroxine,Thyroid,42,0.8,0.69,0.69,9,10,High,Raw Material Shortage
2482,2025-01-18,Paracetamol,Painkiller,13,0.55,0.51,0.51,13,8,High,Shipping Delay
2483,2025-01-18,Ibuprofen,Painkiller,30,0.75,0.64,0.64,7,8,Medium,None
2484,2025-01-18,Aspirin,Painkiller,53,0.6,0.52,0.52,9,11,Low,Raw Material Shortage
2485,2025-01-18,Naproxen,Painkiller,85,0.85,0.82,0.82,4,10,Low,Raw Material Shortage
2486,2025-01-18,Diclofenac,Painkiller,39,0.9,0.78,0.78,11,9,High,None
2487,2025-01-18,Amoxicillin,Antibiotic,87,1.3,1.28,1.28,4,7,Medium,None
2488,2025-01-18,Azithromycin,Antibiotic,22,1.5,1.47,1.47,10,9,Low,Raw Material Shortage
2489,2025-01-18,Ciprofloxacin,Antibiotic,99,1.4,1.32,1.32,1,15,Medium,Raw Material Shortage
2490,2025-01-18,Doxycycline,Antibiotic,50,1.2,1.04,1.04,7,13,Low,Raw Material Shortage
2491,2025-01-18,Cetrizine,Antihistamine,49,0.4,0.38,0.38,4,13,Low,Shipping Delay
2492,2025-01-18,Loratadine,Antihistamine,30,0.45,0.4,0.4,12,14,High,Raw Material Shortage
2493,2025-01-18,Fexofenadine,Antihistamine,100,0.5,0.48,0.48,12,11,Medium,None
2494,2025-01-18,Metformin,Diabetes,86,0.9,0.84,0.84,0,9,High,None
2495,2025-01-18,Glimepiride,Diabetes,84,1.1,0.95,0.95,8,12,High,None
2496,2025-01-18,Sitagliptin,Diabetes,83,1.6,1.47,1.47,5,11,High,Shipping Delay
2497,2025-01-18,Pioglitazone,Diabetes,75,1.2,1.09,1.09,14,7,Low,Shipping Delay
2498,2025-01-18,Omeprazole,Acid Reflux,77,0.7,0.61,0.61,1,10,High,Shipping Delay
2499,2025-01-18,Losartan,Blood Pressure,71,1,0.92,0.92,0,8,High,Raw Material Shortage
2500,2025-01-18,Levothyroxine,Thyroid,80,0.8,0.78,0.78,8,6,High,None
2501,2025-01-19,Paracetamol,Painkiller,80,0.55,0.48,0.48,14,15,Medium,Shipping Delay
2502,2025-01-19,Ibuprofen,Painkiller,20,0.75,0.65,0.65,3,12,Low,Raw Material Shortage
2503,2025-01-19,Aspirin,Painkiller,67,0.6,0.6,0.6,11,6,High,None
2504,2025-01-19,Naproxen,Painkiller,82,0.85,0.8,0.8,13,14,High,Shipping Delay
2505,2025-01-19,Diclofenac,Painkiller,31,0.9,0.78,0.78,0,9,Low,Raw Material Shortage
2506,2025-01-19,Amoxicillin,Antibiotic,96,1.3,1.27,1.27,2,10,Low,None
2507,2025-01-19,Azithromycin,Antibiotic,64,1.5,1.5,1.5,0,14,Low,Raw Material Shortage
2508,2025-01-19,Ciprofloxacin,Antibiotic,72,1.4,1.35,1.35,6,9,Low,Shipping Delay
2509,2025-01-19,Doxycycline,Antibiotic,93,1.2,1.12,1.12,7,13,High,Shipping Delay
2510,2025-01-19,Cetrizine,Antihistamine,100,0.4,0.38,0.38,1,11,Medium,Raw Material Shortage
2511,2025-01-19,Loratadine,Antihistamine,18,0.45,0.39,0.39,10,15,Low,Raw Material Shortage
2512,2025-01-19,Fexofenadine,Antihistamine,79,0.5,0.45,0.45,8,9,Medium,Raw Material Shortage
2513,2025-01-19,Metformin,Diabetes,66,0.9,0.89,0.89,1,13,High,Raw Material Shortage
2514,2025-01-19,Glimepiride,Diabetes,61,1.1,0.94,0.94,11,8,Low,Shipping Delay
2515,2025-01-19,Sitagliptin,Diabetes,28,1.6,1.47,1.47,7,12,Medium,None
2516,2025-01-19,Pioglitazone,Diabetes,48,1.2,1.03,1.03,6,11,High,Raw Material Shortage
2517,2025-01-19,Omeprazole,Acid Reflux,42,0.7,0.69,0.69,8,12,High,Shipping Delay
2518,2025-01-19,Losartan,Blood Pressure,85,1,0.88,0.88,10,5,Medium,None
2519,2025-01-19,Levothyroxine,Thyroid,25,0.8,0.8,0.8,8,12,Low,None
2520,2025-01-20,Paracetamol,Painkiller,33,0.55,0.49,0.49,6,10,High,Shipping Delay
2521,2025-01-20,Ibuprofen,Painkiller,85,0.75,0.64,0.64,8,6,Medium,None
2522,2025-01-20,Aspirin,Painkiller,92,0.6,0.56,0.56,0,5,High,None
2523,2025-01-20,Naproxen,Painkiller,46,0.85,0.72,0.72,10,7,High,Shipping Delay
2524,2025-01-20,Diclofenac,Painkiller,17,0.9,0.86,0.86,2,8,Low,None
2525,2025-01-20,Amoxicillin,Antibiotic,25,1.3,1.18,1.18,5,13,High,Shipping Delay
2526,2025-01-20,Azithromycin,Antibiotic,100,1.5,1.3,1.3,11,11,High,Raw Material Shortage
2527,2025-01-20,Ciprofloxacin,Antibiotic,93,1.4,1.29,1.29,6,7,High,None
2528,2025-01-20,Doxycycline,Antibiotic,41,1.2,1.11,1.11,1,13,Medium,Shipping Delay
2529,2025-01-20,Cetrizine,Antihistamine,80,0.4,0.39,0.39,13,7,Medium,Shipping Delay
2530,2025-01-20,Loratadine,Antihistamine,22,0.45,0.44,0.44,11,6,Low,Raw Material Shortage
2531,2025-01-20,Fexofenadine,Antihistamine,93,0.5,0.47,0.47,12,5,Medium,Shipping Delay
2532,2025-01-20,Metformin,Diabetes,61,0.9,0.81,0.81,13,5,High,None
2533,2025-01-20,Glimepiride,Diabetes,81,1.1,1.1,1.1,5,7,Medium,Shipping Delay
2534,2025-01-20,Sitagliptin,Diabetes,56,1.6,1.58,1.58,7,9,Low,Shipping Delay
2535,2025-01-20,Pioglitazone,Diabetes,91,1.2,1.17,1.17,9,12,High,Shipping Delay
2536,2025-01-20,Omeprazole,Acid Reflux,58,0.7,0.68,0.68,3,11,Low,None
2537,2025-01-20,Losartan,Blood Pressure,93,1,0.96,0.96,9,8,Low,None
2538,2025-01-20,Levothyroxine,Thyroid,46,0.8,0.7,0.7,1,9,Medium,Raw Material Shortage
2539,2025-01-21,Paracetamol,Painkiller,54,0.55,0.48,0.48,10,6,Low,None
2540,2025-01-21,Ibuprofen,Painkiller,56,0.75,0.75,0.75,7,12,High,Shipping Delay
2541,2025-01-21,Aspirin,Painkiller,54,0.6,0.57,0.57,0,9,Medium,Raw Material Shortage
2542,2025-01-21,Naproxen,Painkiller,54,0.85,0.73,0.73,0,7,Low,Shipping Delay
2543,2025-01-21,Diclofenac,Painkiller,73,0.9,0.81,0.81,7,10,Low,Shipping Delay
2544,2025-01-21,Amoxicillin,Antibiotic,85,1.3,1.21,1.21,10,5,Low,Raw Material Shortage
2545,2025-01-21,Azithromycin,Antibiotic,80,1.5,1.46,1.46,15,9,High,None
2546,2025-01-21,Ciprofloxacin,Antibiotic,19,1.4,1.28,1.28,10,9,Low,None
2547,2025-01-21,Doxycycline,Antibiotic,83,1.2,1.17,1.17,13,11,Medium,Raw Material Shortage
2548,2025-01-21,Cetrizine,Antihistamine,66,0.4,0.34,0.34,12,10,Low,None
2549,2025-01-21,Loratadine,Antihistamine,37,0.45,0.42,0.42,6,10,High,Raw Material Shortage
2550,2025-01-21,Fexofenadine,Antihistamine,39,0.5,0.48,0.48,10,12,Medium,None
2551,2025-01-21,Metformin,Diabetes,60,0.9,0.89,0.89,8,5,Low,Raw Material Shortage
2552,2025-01-21,Glimepiride,Diabetes,17,1.1,0.96,0.96,5,13,Low,Shipping Delay
2553,2025-01-21,Sitagliptin,Diabetes,31,1.6,1.56,1.56,0,11,Low,Raw Material Shortage
2554,2025-01-21,Pioglitazone,Diabetes,92,1.2,1.18,1.18,2,8,High,None
2555,2025-01-21,Omeprazole,Acid Reflux,67,0.7,0.68,0.68,7,11,Low,Raw Material Shortage
2556,2025-01-21,Losartan,Blood Pressure,71,1,0.92,0.92,10,14,High,Raw Material Shortage
2557,2025-01-21,Levothyroxine,Thyroid,66,0.8,0.79,0.79,15,15,High,None
2558,2025-01-22,Paracetamol,Painkiller,27,0.55,0.51,0.51,6,15,Low,Shipping Delay
2559,2025-01-22,Ibuprofen,Painkiller,100,0.75,0.66,0.66,2,12,Medium,None
2560,2025-01-22,Aspirin,Painkiller,33,0.6,0.55,0.55,0,6,Medium,None
2561,2025-01-22,Naproxen,Painkiller,50,0.85,0.76,0.76,6,10,Medium,Shipping Delay
2562,2025-01-22,Diclofenac,Painkiller,21,0.9,0.8,0.8,11,10,High,None
2563,2025-01-22,Amoxicillin,Antibiotic,48,1.3,1.17,1.17,6,14,Medium,Raw Material Shortage
2564,2025-01-22,Azithromycin,Antibiotic,12,1.5,1.47,1.47,14,7,Low,None
2565,2025-01-22,Ciprofloxacin,Antibiotic,42,1.4,1.25,1.25,4,12,High,Shipping Delay
2566,2025-01-22,Doxycycline,Antibiotic,26,1.2,1.15,1.15,3,12,High,None
2567,2025-01-22,Cetrizine,Antihistamine,24,0.4,0.39,0.39,0,13,Medium,Raw Material Shortage
2568,2025-01-22,Loratadine,Antihistamine,70,0.45,0.43,0.43,0,7,High,Shipping Delay
2569,2025-01-22,Fexofenadine,Antihistamine,16,0.5,0.5,0.5,3,5,Medium,Shipping Delay
2570,2025-01-22,Metformin,Diabetes,80,0.9,0.84,0.84,11,10,Low,Shipping Delay
2571,2025-01-22,Glimepiride,Diabetes,24,1.1,0.95,0.95,13,11,Medium,None
2572,2025-01-22,Sitagliptin,Diabetes,48,1.6,1.39,1.39,7,6,Medium,Raw Material Shortage
2573,2025-01-22,Pioglitazone,Diabetes,54,1.2,1.15,1.15,3,6,Low,Raw Material Shortage
2574,2025-01-22,Omeprazole,Acid Reflux,21,0.7,0.61,0.61,12,10,High,Raw Material Shortage
2575,2025-01-22,Losartan,Blood Pressure,49,1,0.97,0.97,5,8,Medium,None
2576,2025-01-22,Levothyroxine,Thyroid,44,0.8,0.68,0.68,3,15,High,None
2577,2025-01-23,Paracetamol,Painkiller,74,0.55,0.52,0.52,5,14,High,None
2578,2025-01-23,Ibuprofen,Painkiller,99,0.75,0.7,0.7,10,11,Low,Shipping Delay
2579,2025-01-23,Aspirin,Painkiller,70,0.6,0.57,0.57,5,10,High,None
2580,2025-01-23,Naproxen,Painkiller,91,0.85,0.74,0.74,1,9,Low,None
2581,2025-01-23,Diclofenac,Painkiller,21,0.9,0.78,0.78,2,5,Medium,Raw Material Shortage
2582,2025-01-23,Amoxicillin,Antibiotic,76,1.3,1.26,1.26,2,14,Low,None
2583,2025-01-23,Azithromycin,Antibiotic,82,1.5,1.35,1.35,12,15,Low,Shipping Delay
2584,2025-01-23,Ciprofloxacin,Antibiotic,15,1.4,1.26,1.26,0,9,Medium,Shipping Delay
2585,2025-01-23,Doxycycline,Antibiotic,82,1.2,1.14,1.14,4,8,High,Raw Material Shortage
2586,2025-01-23,Cetrizine,Antihistamine,83,0.4,0.37,0.37,15,6,High,Raw Material Shortage
2587,2025-01-23,Loratadine,Antihistamine,83,0.45,0.43,0.43,15,10,Medium,Raw Material Shortage
2588,2025-01-23,Fexofenadine,Antihistamine,91,0.5,0.47,0.47,5,10,Low,Shipping Delay
2589,2025-01-23,Metformin,Diabetes,34,0.9,0.84,0.84,5,10,High,None
2590,2025-01-23,Glimepiride,Diabetes,31,1.1,0.94,0.94,5,5,Low,Raw Material Shortage
2591,2025-01-23,Sitagliptin,Diabetes,76,1.6,1.42,1.42,9,9,Low,Shipping Delay
2592,2025-01-23,Pioglitazone,Diabetes,97,1.2,1.15,1.15,6,12,High,Raw Material Shortage
2593,2025-01-23,Omeprazole,Acid Reflux,87,0.7,0.61,0.61,4,14,Low,None
2594,2025-01-23,Losartan,Blood Pressure,95,1,0.96,0.96,2,5,Low,None
2595,2025-01-23,Levothyroxine,Thyroid,61,0.8,0.8,0.8,7,10,Medium,Shipping Delay
2596,2025-01-24,Paracetamol,Painkiller,67,0.55,0.49,0.49,9,10,Low,Shipping Delay
2597,2025-01-24,Ibuprofen,Painkiller,13,0.75,0.69,0.69,9,8,Medium,None
2598,2025-01-24,Aspirin,Painkiller,15,0.6,0.52,0.52,7,6,Medium,Raw Material Shortage
2599,2025-01-24,Naproxen,Painkiller,38,0.85,0.77,0.77,2,9,Medium,None
2600,2025-01-24,Diclofenac,Painkiller,33,0.9,0.86,0.86,6,10,Low,Raw Material Shortage
2601,2025-01-24,Amoxicillin,Antibiotic,40,1.3,1.23,1.23,7,9,Medium,None
2602,2025-01-24,Azithromycin,Antibiotic,41,1.5,1.46,1.46,7,10,Low,Raw Material Shortage
2603,2025-01-24,Ciprofloxacin,Antibiotic,26,1.4,1.27,1.27,8,15,High,Shipping Delay
2604,2025-01-24,Doxycycline,Antibiotic,68,1.2,1.08,1.08,0,12,Low,Shipping Delay
2605,2025-01-24,Cetrizine,Antihistamine,41,0.4,0.4,0.4,3,9,Medium,None
2606,2025-01-24,Loratadine,Antihistamine,17,0.45,0.41,0.41,3,8,Medium,None
2607,2025-01-24,Fexofenadine,Antihistamine,74,0.5,0.43,0.43,4,15,High,Raw Material Shortage
2608,2025-01-24,Metformin,Diabetes,81,0.9,0.86,0.86,15,12,High,None
2609,2025-01-24,Glimepiride,Diabetes,85,1.1,1.05,1.05,12,13,High,Raw Material Shortage
2610,2025-01-24,Sitagliptin,Diabetes,99,1.6,1.44,1.44,5,5,High,None
2611,2025-01-24,Pioglitazone,Diabetes,37,1.2,1.08,1.08,10,15,Low,Shipping Delay
2612,2025-01-24,Omeprazole,Acid Reflux,57,0.7,0.63,0.63,0,13,High,Shipping Delay
2613,2025-01-24,Losartan,Blood Pressure,51,1,0.94,0.94,4,11,Low,None
2614,2025-01-24,Levothyroxine,Thyroid,20,0.8,0.77,0.77,15,6,Low,None
2615,2025-01-25,Paracetamol,Painkiller,82,0.55,0.49,0.49,6,13,Low,Raw Material Shortage
2616,2025-01-25,Ibuprofen,Painkiller,44,0.75,0.65,0.65,14,7,Medium,None
2617,2025-01-25,Aspirin,Painkiller,90,0.6,0.58,0.58,4,14,High,Raw Material Shortage
2618,2025-01-25,Naproxen,Painkiller,81,0.85,0.78,0.78,3,12,High,None
2619,2025-01-25,Diclofenac,Painkiller,100,0.9,0.8,0.8,13,13,Medium,None
2620,2025-01-25,Amoxicillin,Antibiotic,51,1.3,1.14,1.14,12,15,Medium,Shipping Delay
2621,2025-01-25,Azithromycin,Antibiotic,10,1.5,1.36,1.36,2,11,Low,None
2622,2025-01-25,Ciprofloxacin,Antibiotic,71,1.4,1.23,1.23,7,12,Medium,Raw Material Shortage
2623,2025-01-25,Doxycycline,Antibiotic,100,1.2,1.16,1.16,8,5,Medium,Shipping Delay
2624,2025-01-25,Cetrizine,Antihistamine,18,0.4,0.38,0.38,3,15,High,None
