datum,M01AB_monthly,M01AE_monthly,N02BA_monthly,N02BE_monthly,N05B_monthly,N05C_monthly,R03_monthly,R06_monthly,M01AB_weekly,M01AE_weekly,N02BA_weekly,N02BE_weekly,N05B_weekly,N05C_weekly,R03_weekly,R06_weekly,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,M01AB_hourly,M01AE_hourly,N02BA_hourly,N02BE_hourly,N05B_hourly,N05C_hourly,R03_hourly,R06_hourly,Year_hourly,Month_hourly,Hour_hourly
2014-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02,2.02,2.0,21.5,14.0,0.0,0.0,5.0,48336.0,120.0,276.0
2014-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.34,10.0,23.3,16.0,3.0,0.0,3.0,48336.0,144.0,276.0
2014-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,2.4,24.0,7.0,2.0,5.0,3.0,48336.0,144.0,276.0
2014-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.68,3.5,24.0,6.0,0.0,1.0,2.5,48336.0,144.0,276.0
2014-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,4.68,4.5,22.5,4.0,0.0,0.0,5.0,48336.0,144.0,276.0
2014-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.6800000000000002,3.0,16.625,15.0,2.0,1.0,5.0,48336.0,144.0,276.0
2014-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.68,7.5,33.0,8.0,1.0,6.0,7.0,48336.0,144.0,276.0
2014-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33,1.34,5.0,18.0,17.0,4.0,0.0,11.0,48336.0,144.0,276.0
2014-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.68,2.68,4.3,23.0,16.0,2.0,2.0,6.5,48336.0,144.0,276.0
2014-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,0.68,2.3,12.5,16.0,2.0,12.0,9.0,48336.0,144.0,276.0
2014-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,3.0,1.0,15.8,12.0,0.0,2.0,3.0,48336.0,144.0,276.0
2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.68,5.0,10.0,11.0,0.0,3.0,1.0,48336.0,144.0,276.0
2014-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.02,6.0,8.0,10.0,0.0,1.0,3.0,48336.0,144.0,276.0
2014-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,4.34,7.4,12.2,11.0,0.0,5.0,5.0,48336.0,144.0,276.0
2014-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.34,4.0,14.0,12.0,2.0,0.0,3.0,48336.0,144.0,276.0
2014-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.7,18.0,6.0,0.0,1.0,3.0,48336.0,144.0,276.0
2014-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.33,1.0,14.0,8.0,0.0,0.0,1.0,48336.0,144.0,276.0
2014-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.34,2.02,3.0,14.5,9.0,0.0,3.0,6.0,48336.0,144.0,276.0
2014-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.68,2.0,16.0,12.0,3.0,0.0,3.0,48336.0,144.0,276.0
2014-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,7.68,3.0,25.2,12.0,0.0,2.0,3.0,48336.0,144.0,276.0
2014-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.140000000000001,4.0,16.2,23.0,0.0,2.0,4.0,48336.0,144.0,276.0
2014-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.34,7.0,33.8,19.0,0.0,0.0,1.0,48336.0,144.0,276.0
2014-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,11.3,19.3,14.0,0.0,0.0,1.0,48336.0,144.0,276.0
2014-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,1.0,6.0,32.3,13.0,0.0,1.0,3.0,48336.0,144.0,276.0
2014-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,5.34,5.0,20.0,14.0,1.0,1.0,5.0,48336.0,144.0,276.0
2014-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,2.34,2.0,19.0,10.0,0.0,0.0,2.0,48336.0,168.0,276.0
2014-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.34,4.0,21.6,7.0,0.0,6.0,3.0,48336.0,168.0,276.0
2014-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,5.68,7.0,12.5,7.0,2.0,0.0,2.0,48336.0,168.0,276.0
2014-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,4.7,7.0,10.5,14.0,0.0,2.0,3.0,48336.0,168.0,276.0
2014-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,4.34,6.0,37.0,11.0,1.0,0.0,0.0,48336.0,168.0,276.0
2014-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.34,4.0,13.0,11.0,0.0,0.0,4.0,48336.0,168.0,276.0
2014-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34,2.34,3.0,14.0,3.0,0.0,5.0,1.0,48336.0,168.0,276.0
2014-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.34,5.0,13.0,6.0,4.0,0.0,2.2,48336.0,168.0,276.0
2014-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,4.66,8.0,21.2,32.0,0.0,5.0,4.0,48336.0,168.0,276.0
2014-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.6800000000000002,3.2,16.5,17.0,0.0,5.0,1.0,48336.0,168.0,276.0
2014-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.34,2.68,10.5,28.1,12.0,3.0,12.0,4.0,48336.0,168.0,276.0
2014-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0400000000000005,3.0,11.8,19.0,1.0,2.0,2.0,48336.0,168.0,276.0
2014-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,1.6800000000000002,1.0,15.6,18.0,0.0,0.0,1.3,48336.0,168.0,276.0
2014-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.34,3.0,13.0,12.0,1.0,4.0,0.0,48336.0,168.0,276.0
2014-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,25.0,14.0,1.0,0.0,1.0,48336.0,168.0,276.0
2014-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.34,1.5,14.2,6.0,3.0,0.0,4.0,48336.0,168.0,276.0
2014-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.33,7.02,6.0,8.4,10.0,0.0,6.0,6.0,48336.0,168.0,276.0
2014-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.68,8.0,20.0,13.0,1.0,0.0,2.0,48336.0,168.0,276.0
2014-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.68,3.0,9.0,7.0,0.0,1.0,2.0,48336.0,168.0,276.0
2014-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,6.37,2.0,8.0,19.0,0.0,0.0,3.0,48336.0,168.0,276.0
2014-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.34,2.0,4.4,23.0,5.0,0.0,0.0,2.0,48336.0,168.0,276.0
2014-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.02,7.5,10.0,15.0,1.0,1.0,2.0,48336.0,168.0,276.0
2014-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.68,6.2,36.2,13.0,0.0,0.0,4.0,48336.0,168.0,276.0
2014-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.34,2.0,9.1,9.0,0.0,0.0,2.0,48336.0,168.0,276.0
2014-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,0.68,1.0,13.0,15.0,3.0,0.0,5.0,48336.0,168.0,276.0
2014-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,1.34,5.0,13.5,14.0,0.0,6.0,4.5,48336.0,168.0,276.0
2014-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.2,14.0,17.0,1.0,0.0,1.0,48336.0,192.0,276.0
2014-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0100000000000002,6.0,29.0,12.0,0.0,5.0,3.0,48336.0,192.0,276.0
2014-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.02,6.0,21.5,14.0,0.0,0.0,4.0,48336.0,192.0,276.0
2014-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.34,3.0,17.1,9.0,0.0,0.0,0.0,48336.0,192.0,276.0
2014-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,1.4,17.0,7.0,1.0,1.0,1.0,48336.0,192.0,276.0
2014-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,2.68,3.0,33.0,13.0,1.0,0.0,2.0,48336.0,192.0,276.0
2014-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02,4.0200000000000005,5.0,13.0,12.0,3.0,2.0,2.0,48336.0,192.0,276.0
2014-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.34,6.0,19.0,24.0,3.0,0.0,5.9,48336.0,192.0,276.0
2014-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.36,9.2,20.0,18.0,0.0,0.0,2.0,48336.0,192.0,276.0
2014-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.36,4.5,10.0,8.0,1.0,0.0,4.6,48336.0,192.0,276.0
2014-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,3.34,1.0,20.3,11.0,0.0,0.0,7.0,48336.0,192.0,276.0
2014-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.34,6.0,14.4,13.0,0.0,0.0,6.0,48336.0,192.0,276.0
2014-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,4.0200000000000005,7.0,13.2,15.0,2.0,3.0,2.0,48336.0,192.0,276.0
2014-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.43,5.0,19.0,27.0,2.0,0.0,1.0,48336.0,192.0,276.0
2014-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,6.0,3.1,16.5,21.0,3.0,10.0,2.0,48336.0,192.0,276.0
2014-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.34,6.3500000000000005,5.0,16.1,13.0,1.0,3.0,1.1,48336.0,192.0,276.0
2014-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.34,5.34,1.4,9.0,10.0,2.0,0.0,1.0,48336.0,192.0,276.0
2014-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,2.0,18.0,16.0,1.0,0.0,2.2,48336.0,192.0,276.0
2014-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34,1.34,5.0,19.0,15.0,0.0,0.0,1.0,48336.0,192.0,276.0
2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.02,1.0,25.6,5.0,0.0,0.0,4.0,48336.0,192.0,276.0
2014-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01,3.175,3.0,21.2,21.0,0.0,0.0,0.0,48336.0,192.0,276.0
2014-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,5.34,3.0,31.0,14.0,1.0,1.0,3.0,48336.0,192.0,276.0
2014-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,8.02,4.0,21.0,14.0,0.0,0.0,3.0,48336.0,192.0,276.0
2014-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,5.36,6.0,32.67,19.0,0.0,4.0,0.0,48336.0,192.0,276.0
2014-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34,3.68,5.0,26.28,18.0,1.0,0.0,3.0,48336.0,192.0,276.0
2014-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68,3.02,7.0,13.0,13.0,1.0,0.0,4.0,48336.0,192.0,276.0
2014-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,1.715,1.0,15.5,15.0,0.0,0.0,5.5,48336.0,216.0,276.0
2014-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,4.68,5.2,20.14,7.0,0.0,2.0,3.0,48336.0,216.0,276.0
2014-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.34,4.0,22.18,12.0,0.0,2.0,3.0,48336.0,216.0,276.0
2014-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.68,5.34,3.0,17.6,21.0,1.0,0.0,1.0,48336.0,216.0,276.0
2014-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.779,3.0,15.6,15.0,2.0,0.0,2.0,48336.0,216.0,276.0
2014-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.34,5.0,2.4,15.7,30.0,2.0,5.0,3.1,48336.0,216.0,276.0
2014-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.36,3.5,20.8,15.0,0.0,1.0,4.0,48336.0,216.0,276.0
2014-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34,2.34,4.0,29.2,17.0,0.0,2.0,1.2,48336.0,216.0,276.0
2014-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,3.34,3.5,37.8,12.0,0.0,0.0,1.0,48336.0,216.0,276.0
2014-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.34,4.0,32.2,15.0,0.0,10.0,0.0,48336.0,216.0,276.0
2014-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,2.67,1.0,20.0,19.0,0.0,8.0,1.0,48336.0,216.0,276.0
2014-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.36,4.4,56.849999999999994,20.0,0.0,1.0,3.0,48336.0,216.0,276.0
2014-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,3.0,5.4,28.2,9.0,0.0,1.0,0.0,48336.0,216.0,276.0
2014-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.68,0.0,59.3,13.0,0.0,0.0,0.0,48336.0,216.0,276.0
2014-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,6.0,4.0,39.6,11.0,2.0,19.0,4.0,48336.0,216.0,276.0
2014-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.02,1.0,44.0,7.0,0.0,0.0,1.0,48336.0,216.0,276.0
2014-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.34,7.8,23.0,8.0,0.0,22.0,0.0,48336.0,216.0,276.0
2014-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,1.8550000000000002,4.5,20.6,14.0,1.0,2.0,0.0,48336.0,216.0,276.0
2014-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,4.0,5.5,34.2,10.0,1.0,0.0,2.0,48336.0,216.0,276.0
2014-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.34,5.5,26.0,10.0,0.0,1.0,2.0,48336.0,216.0,276.0
2014-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.34,1.4,24.7,14.0,0.0,0.0,0.0,48336.0,216.0,276.0
2014-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68,6.34,8.2,49.15,15.0,1.0,1.0,5.0,48336.0,216.0,276.0
2014-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.68,3.5,38.0,22.0,2.0,0.0,1.0,48336.0,216.0,276.0
2014-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,46.3,18.0,0.0,0.0,4.0,48336.0,216.0,276.0
2014-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.68,2.3,29.8,12.0,0.0,10.0,4.0,48336.0,216.0,276.0
2014-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,0.0,2.4,44.0,15.0,0.0,11.0,2.0,48336.0,240.0,276.0
2014-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.99,5.0,23.9,11.0,0.0,2.0,1.0,48336.0,240.0,276.0
2014-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,1.34,5.9,44.14,12.0,0.0,11.0,2.0,48336.0,240.0,276.0
2014-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68,7.766,8.0,49.9,12.0,1.0,25.0,0.0,48336.0,240.0,276.0
2014-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.34,1.365,2.4,69.875,13.0,1.0,0.0,1.0,48336.0,240.0,276.0
2014-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.34,2.2,41.7,17.0,1.0,5.0,0.0,48336.0,240.0,276.0
2014-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68,6.0,7.0,50.0,17.0,0.0,0.0,2.0,48336.0,240.0,276.0
2014-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.69,6.0,48.2,10.0,2.0,5.0,0.0,48336.0,240.0,276.0
2014-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,2.68,9.0,28.8,24.0,3.0,6.0,0.5,48336.0,240.0,276.0
2014-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,3.68,5.0,35.9,15.0,0.0,0.0,5.0,48336.0,240.0,276.0
2014-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6800000000000002,4.0,6.2,31.9,11.0,0.0,1.0,2.0,48336.0,240.0,276.0
2014-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.41,4.8,31.8,7.0,0.0,11.0,0.0,48336.0,240.0,276.0
2014-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,6.35,3.5,23.7,14.0,1.0,2.0,4.0,48336.0,240.0,276.0
2014-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.775,3.5103125,2.9375,58.921875,9.0625,0.625,5.0,2.1875,48336.0,240.0,276.0
2014-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.34,3.4,42.0,22.0,3.0,0.0,2.0,48336.0,240.0,276.0
2014-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,5.5,21.4,24.0,0.0,3.0,2.0,48336.0,240.0,276.0
2014-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,5.66,7.3,35.4,25.0,2.0,0.0,1.0,48336.0,240.0,276.0
2014-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,4.34,6.4,14.3,11.0,0.0,20.0,1.0,48336.0,240.0,276.0
2014-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,2.0,2.6,20.9,7.0,0.0,2.0,1.0,48336.0,240.0,276.0
2014-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,4.33,0.0,32.2,7.0,1.0,0.0,0.0,48336.0,240.0,276.0
2014-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67,2.67,6.3,49.4,18.0,0.0,5.0,1.0,48336.0,240.0,276.0
2014-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,5.140000000000001,1.0,31.0,21.0,0.0,2.0,5.0,48336.0,240.0,276.0
2014-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.34,4.55,4.0,25.3,17.0,1.0,3.0,0.0,48336.0,240.0,276.0
2014-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.48,10.0,40.4,23.0,0.0,0.0,2.0,48336.0,240.0,276.0
2014-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,6.6,41.0,20.0,2.0,27.0,1.0,48336.0,240.0,276.0
2014-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,5.0,20.3,11.0,1.0,2.0,0.0,48336.0,240.0,276.0
2014-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,2.34,3.5,43.8,22.0,0.0,7.0,1.0,48336.0,264.0,276.0
2014-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.33,1.0,27.8,19.0,0.0,5.0,1.0,48336.0,264.0,276.0
2014-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33,1.0,5.2,26.5,15.0,0.0,0.0,1.0,48336.0,264.0,276.0
2014-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6800000000000002,4.0,27.0,19.0,3.0,1.0,0.0,48336.0,264.0,276.0
2014-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.34,5.2,23.4,23.0,1.0,0.0,0.0,48336.0,264.0,276.0
2014-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,10.34,5.5,15.8,32.0,1.0,0.0,1.0,48336.0,264.0,276.0
2014-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,7.0200000000000005,6.0,34.4,24.0,0.0,17.0,2.2,48336.0,264.0,276.0
2014-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.32,3.3,24.3,13.0,0.0,7.0,1.0,48336.0,264.0,276.0
2014-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,2.0,23.0,18.0,0.0,8.0,2.0,48336.0,264.0,276.0
2014-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,4.0,25.0,16.0,0.0,3.0,0.0,48336.0,264.0,276.0
2014-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,5.0,33.2,10.0,0.0,0.0,2.2,48336.0,264.0,276.0
2014-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.34,0.0,6.0,29.4,20.0,1.0,2.0,3.0,48336.0,264.0,276.0
2014-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,5.34,5.0,23.6,20.0,2.0,2.0,2.0,48336.0,264.0,276.0
2014-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,5.01,5.5,23.0,23.0,1.0,10.0,0.2,48336.0,264.0,276.0
2014-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,2.0,5.0,19.3,10.5,1.0,0.0,1.0,48336.0,264.0,276.0
2014-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,3.67,10.0,32.0,17.0,0.0,10.0,4.0,48336.0,264.0,276.0
2014-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,5.0,18.8,13.0,0.0,8.0,0.0,48336.0,264.0,276.0
2014-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,1.34,3.0,22.4,16.0,0.0,2.0,1.0,48336.0,264.0,276.0
2014-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.34,3.0,23.7,15.0,1.0,8.0,1.4,48336.0,264.0,276.0
2014-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,6.0,30.6,19.0,1.0,1.0,2.1,48336.0,264.0,276.0
2014-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.359999999999999,1.6800000000000002,2.0,19.2,18.0,0.0,2.0,3.0,48336.0,264.0,276.0
2014-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,6.0,21.0,13.0,3.0,11.0,2.0,48336.0,264.0,276.0
2014-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.67,2.3,21.2,9.0,1.0,4.0,3.0,48336.0,264.0,276.0
2014-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0200000000000005,1.4,15.0,15.9,12.0,1.0,2.0,1.0,48336.0,264.0,276.0
2014-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.01,3.3,31.0,16.0,0.0,0.0,5.0,48336.0,264.0,276.0
2014-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,4.01,0.0,36.4,19.0,0.0,2.0,2.0,48336.0,288.0,276.0
2014-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.99,4.33,3.7,7.8,26.0,0.0,4.0,1.0,48336.0,288.0,276.0
2014-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.33,5.0,16.6,23.0,2.0,13.0,3.2,48336.0,288.0,276.0
2014-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.34,3.6,28.700000000000003,16.0,1.0,1.0,0.0,48336.0,288.0,276.0
2014-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,5.68,1.0,28.1,15.0,1.0,1.0,2.2,48336.0,288.0,276.0
2014-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,3.68,1.0,12.4,9.0,0.0,7.0,1.0,48336.0,288.0,276.0
2014-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.33,2.0,20.3,9.0,0.0,0.0,0.0,48336.0,288.0,276.0
2014-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.34,7.0,27.28,12.0,1.0,0.0,2.0,48336.0,288.0,276.0
2014-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,3.0,2.0,51.2,28.0,3.0,6.0,0.0,48336.0,288.0,276.0
2014-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,5.33,7.0,16.3,21.0,2.0,0.0,0.0,48336.0,288.0,276.0
2014-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34,2.34,5.6,41.4,18.0,0.0,2.0,0.0,48336.0,288.0,276.0
2014-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.34,2.4,25.099999999999998,11.0,1.0,7.0,0.0,48336.0,288.0,276.0
2014-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.34,4.02,7.64,42.2,14.0,1.0,9.0,1.0,48336.0,288.0,276.0
2014-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34,1.34,6.2,23.0,23.0,3.0,4.0,1.0,48336.0,288.0,276.0
2014-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.67,3.5,28.0,17.0,2.0,8.0,0.0,48336.0,288.0,276.0
2014-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.67,3.0,26.6,9.0,0.0,0.0,0.0,48336.0,288.0,276.0
2014-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48336.0,288.0,276.0
2014-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.66,2.0,31.3,9.0,0.0,0.0,3.0,48336.0,288.0,276.0
2014-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,4.68,2.284,19.6,43.0,1.0,13.0,4.0,48336.0,288.0,276.0
